global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
8263.777610543028	n/a	n/a	68290020.39651223	7888.706859313083	n/a	62231695.91217329	n/a	5878.977622726319	n/a	n/a	34562377.888516806	5882.01861583236	5811.7259751029205	n/a	n/a	n/a	n/a	-0.1081340008	-0.0328111299	0.1065092645	-0.01287935	0.1490832189	-0.2497643175	0.0441424538	-0.0303229663	0.1361543225	-0.1431324613	0.1241013159	-0.1603629806	0.2381231067	-0.0910248512	0.0036615912	-0.0434856343	0.0643114112	-0.1116180883	0.0184013974	-0.0347777384	0.1431198057	-0.111542519	0.0216823251	-0.0829700315	0.2447583157	-0.077773314	0.1290212883	-0.0766922318	0.060223469	-0.1220821117	0.1608857283	-0.0976650498	0.1423386152	-0.1297653	0.0055975653	0.036176885	-0.0440972387	0.0750804302	0.0223561245	0.0545981039	-0.0249459894	-0.1096841007	0.036165149	0.0649503979	0.0741798973	-0.0561365891	-0.0845142504	0.0932634744	0.0286099833	0.0518059394	-0.0733306276	-0.0335790895	-0.0499325213	-0.0176230692	0.0353151914	0.1182441253	-0.0199143466	-0.0895585301	-0.0101099002	-0.1582632654	0.0658069842	0.0137669255	0.0392157396	0.1271681465	-0.1330643795	0.1005331456	-0.2210884283	0.1979070004	-0.0803107276	0.0560570067	0.0225591485	-0.0607572609	0.110030327	-0.0202719874	0.0919023312	-0.2088483815	0.0038169301	-0.0196484682	0.0181304566	0.2978814669	-0.0835506343	0.1374479215	-0.063321176	0.0080367415	-0.1379172223	0.0934994601	-0.0506603832	0.168759582	-0.0517003279	0.0008785727	0.1387636009	-0.0416403575	0.0794521638	-0.0226911876	-0.0234942176	-0.0938840068	0.0168438748	0.0797930023	0.0397298695	-0.1060593228	-0.0443419778	0.0279948493	0.1137997982	-0.0058330876	-0.0618028216	-0.0450656335	-0.0661900301	0.0063063591	0.0358724886	0.0258570047	0.113150862	-0.0127993786	-0.1148975605	0.0141074443	0.1292283896	0.0674706366	0.0436595175	0.0179352202	-0.1492389264	-0.1198253777	0.1130732738	-0.0817968308	0.1680870462	-0.1473411515	0.1195940415	-0.0565841435	0.1833346409	0.2156266661	-0.021610293	0.1984085892	-0.0529773827	0.0721167513	-0.1066241274	0.0373812143	-0.1061239036	0.1748578025	-0.0014499526	0.2125120404	-0.1428833758	0.2629693446	-0.0166181715	-0.2138211688	0.0597652119	0.1174371526	0.1174164796	0.1173820271	-0.125285	n/a	n/a	0.015696331225	0.00256407	n/a	6.5744549649e-06	n/a	-0.0493705	n/a	0.0024374462702499	n/a	0.000889219	n/a	n/a	7.90710429961e-07	0.00138353	n/a	n/a	1.9141552609e-06	-0.00344355	n/a	1.18580366025e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8305.82182264651	42.044212103483005	1767.7157714026669	68986676.149551	8502.840161392432	614.133302079349	72298290.81018808	377159.712722885	5895.180493347703	16.202870621384136	262.5330163733132	34753153.04914727	5911.202408057568	7715.402682498064	2.718262	94.872757	0.12000372	0.0690236	-0.2071330194	-0.1842160427	-0.1710535243	0.0489270305	-0.0368386647	-0.1021668128	0.0452852744	-0.1026819889	0.11542908	-0.1758725249	0.1030721442	-0.2024629973	0.0113922408	-0.0366868848	0.0394179851	-0.0527344529	0.2262837363	0.0499014982	0.0671293979	0.0010052094	0.1344717281	-0.0607489463	-0.1869864789	0.1158694606	-0.0771075973	0.1101657509	0.0526885678	0.0536004247	-0.003271947	0.0218093781	0.204982682	-0.0091346194	0.050195823	-0.0170955918	0.0351684489	-0.0110767468	-0.0352978276	0.0990361292	-0.0913675652	0.0562489971	-0.0684237191	0.0436931063	0.0490744047	-0.0204684981	0.1982954292	0.0046799439	0.0280564867	-0.0568535705	-0.2780594663	-0.081827713	-0.0304037368	0.1239146491	0.0209044271	0.0285766672	-0.0102392331	-0.0994785923	-0.0793810854	-0.1055683997	-0.0325628072	-0.0435769502	0.0345528464	0.0705576018	0.0347560988	-0.0952892836	-0.1812442849	0.0886898784	-0.1984182866	-0.0450463369	-0.0241374542	0.0456562962	0.0630024762	-0.2053407641	-0.0625853738	-0.1310075443	-0.0090280813	-0.1351687603	-0.0161085659	0.0146844338	-0.2030989182	-0.1144061587	0.0843539339	0.0699584531	0.0670391582	0.0153758188	-0.0557183646	0.1630122398	0.089925873	0.0773195636	-0.0243421934	0.0289220514	0.0703465787	0.0445036168	0.098455135	-0.1118543729	0.0477898991	-0.0034867052	0.0950380062	-0.0711791049	0.074028557	-0.1856886167	0.0188716054	-0.0262944523	0.0271789798	-0.0988635841	0.253148167	-0.0324887423	0.0123862254	-0.0633243896	0.1240684664	-0.0143319934	-0.0941079705	-0.083698537	-0.1063654547	0.0098000047	0.026777206	0.0532652139	-0.0343149492	0.0471829745	0.0677942345	-0.1745728825	0.1384867251	-0.1576296613	-0.0475990583	-0.1643186223	0.0620456882	-0.0946644585	0.0618164708	0.0643291363	-0.0135008555	0.1379348016	0.0069309438	-0.0150901539	-0.1772390117	0.1246387111	-0.082130893	0.0238936388	0.1164666153	-0.0014254961	0.0733260331	0.0172768533	-0.1176954255	-0.0492079091	0.0839046067	0.1173820271	0.1171960424	0.116886286	-0.101136	0.024149	0.000583174201	0.010228490496	-0.0306755	-0.03323957	0.00094098630025	0.0011048690137849	-0.104731	-0.0553605	0.010968582361	0.00306478496025	0.000871026	-1.8193000000000007e-05	3.309852490000002e-10	7.58686292676e-07	0.00134976	-3.3770000000000024e-05	1.1404129000000015e-09	1.8218520576e-06	-0.00353668	-9.312999999999986e-05	1.25081054224e-05	8.673196899999974e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8362.429029243838	56.6072065973276	3204.37583875253	69930219.26914003	8586.468814268159	83.6286528757264	73727446.69839965	6993.751581808742	5923.156847705833	27.97635435812936	782.6764031716234	35083787.042524494	5939.307678227643	7702.622332643841	1.245674	43.47649	0.0601447499999999	0.0281785	-0.2053335676	-0.2286615469	-0.14246638	-0.0178165816	-0.166642758	-0.0099490028	0.060037614	-0.084233848	0.049468169	-0.1936891172	-0.0572042852	-0.1154400991	-0.1834007812	0.0492976629	-0.0293788885	-0.0311649113	0.2251589501	-0.035499784	-0.079225964	0.0064530969	0.1079570535	-0.0869686806	-0.1166323017	0.1543550177	-0.1248923074	-0.0392155004	0.0493356286	0.2321445441	-0.0485535954	-0.0299579114	-0.2089102324	-0.005206779	-0.1151398241	0.0038514326	-0.0075612556	0.038800237	0.0014253371	0.1263103196	-0.0145482462	0.0247735001	0.0445885419	-0.027278316	0.0406867321	-0.0174850903	0.0673510247	0.0108756959	-0.0278983674	-0.0346648542	0.0856621187	-0.1042260357	-0.1381161092	-0.0434880204	0.0993670045	-0.110987729	-0.1394084399	-0.1082068477	0.0635749402	0.2559574763	-0.0687501647	-0.0023885782	-0.1418236451	0.0746453832	-0.022106607	-0.091706086	-0.1993632369	-0.0534690654	-0.0521703986	-0.210393603	0.0259191544	-0.040536902	0.0483776611	-0.2279707875	0.003348386	0.0327570278	-0.0143585329	-0.135741615	0.0421385503	0.0775553579	-0.1682213263	-0.1796601256	-0.0396474111	0.0309339748	0.2083619823	-0.0548917157	0.0434888682	-0.1591971965	-0.1013481875	-0.1196827752	-0.0205605879	0.0467135146	-0.017085225	-0.0018038053	0.119272668	0.0354482642	0.0631636394	0.0301330406	0.0370598424	0.0563742458	0.0293637476	-0.0923057029	0.0153434924	-0.0340651571	-0.0593854013	0.076698336	0.0116137864	-0.0912061739	-0.0949191452	0.1741546977	-0.0865116665	-0.0111563394	-0.1675967258	0.0591935503	0.1981030747	0.1301587277	0.0870357378	-0.1106567331	0.0406974937	0.0385228387	0.1201380848	-0.1717860734	0.1049101385	-0.175203381	-0.1357786182	0.0484193433	0.0240029854	-0.0783686188	0.0118992264	0.048982978	0.0160211466	0.0545871085	-0.0871154365	-0.1097648622	-0.1363979187	0.0006735079	0.0023948282	-0.0148376568	0.0819890026	-0.2134520805	0.0555070847	-0.1166138828	-0.1541636719	0.0037935448	0.0148838448	0.1172718021	0.1167555819	0.1158968974	-0.0836786	0.0174573999999999	0.0003047608147599	0.00700210809796	-0.0331406	-0.0024650999999999	0.00109829936836	6.0767180099999895e-06	-0.11359	-0.0088589999999999	0.0129026880999999	7.848188099999985e-05	0.000700831	-0.000170195	2.8966338025000017e-08	4.911640905609999e-07	0.00111925	-0.0002305099999999	5.313486009999998e-08	1.2527205625e-06	-0.00331012	0.0002265599999999	1.09568944144e-05	5.13294335999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8351.14754372963	-11.281485514207816	127.2719154072808	69741665.29714143	8592.78045041986	6.311636151700441	73835875.86911772	39.83675091145195	5938.609005182556	15.452157476723189	238.76917068545228	35267076.916435346	5955.410685121624	7769.580925388048	1.183298	41.299458	0.12141908	0.0560633	-0.2062263538	-0.2340800598	-0.0999940186	-0.0508319388	-0.0045791239	-0.0339975413	0.0150802167	-0.0577316378	-0.0448301174	-0.1959571347	-0.1408684763	0.007899189	-0.0508689257	0.097958255	-0.0796629591	-0.136198744	0.0576662434	-0.0213479702	-0.1412072879	0.0712582016	0.0539992245	-0.0995159411	0.0208289195	0.0700682429	0.0746520008	-0.0023257162	-0.1073167634	0.0935598993	-0.1067047128	0.061249134	-0.0405870027	-0.0483517421	0.0363427992	0.0178704655	0.0516510156	0.0439571069	0.0474347705	-0.0144578982	0.1621215943	0.0753068112	-0.1933929964	0.0772827831	-0.0130473161	-0.0909033532	0.1227135403	-0.0806743796	-0.071182028	0.0466821693	0.1035040431	0.0911046686	0.084759591	-0.2198464341	-0.1461714485	0.0127262356	-0.0933550752	0.0873926831	0.0029905987	0.0236240821	0.1331027779	-0.1207469057	-0.087573028	-0.0059773038	0.0030846867	0.0172985883	-0.2019864064	-0.1319841401	0.0380980958	-0.0443754571	0.0555445863	-0.1040351182	0.1483649761	-0.0592137469	0.0044377411	0.1150344232	-0.0558158956	-0.1123178871	0.0716144608	0.0998906232	-0.040978355	0.0439685375	0.0025221596	-0.1401563453	0.1040658583	0.0374424249	0.0988668067	-0.004581444	-0.0360709539	0.0131618391	0.0662872042	0.0048796999	-0.0203012864	-0.0436805442	0.0237991646	0.0547433257	-0.1025790584	-0.1295566343	0.1167409031	-0.1663042217	-0.0129545078	-0.1064515493	-0.0882887236	0.1055178304	0.0480680436	-0.0147363164	-0.1926093106	0.1298464015	-0.073763081	-0.0697675437	-0.1574425557	0.1133345109	0.0626207075	0.0507797927	-0.0344727521	-0.051727215	0.0638880143	-0.1351664625	0.1090298193	-0.0559261064	-0.0062148297	-0.1700355537	0.0818287549	-0.1034889855	0.0292623344	0.1882993797	0.0416769518	-0.0515154635	-0.0529035009	0.1039207954	-0.0099379693	0.0436791361	-0.1286936991	-0.1451176515	-0.069300792	-0.1112143979	0.007074316	-0.0150368798	-0.0287294863	-0.1814769621	0.0037548609	-0.0919745944	0.0678440162	0.0102642007	0.0188121314	0.1171065292	0.116095925	0.1144180399	-0.0744253	0.0092533	8.562356089000011e-05	0.00553912528009	-0.00429857	0.0288420299999999	1.84777040449e-05	0.0008318626945208	-0.0755324	0.0380576	0.00570514344976	0.0014483809177599	0.000387594	-0.0003132369999999	9.811741816899997e-08	1.50229108836e-07	0.000811974	-0.000307276	9.4418540176e-08	6.59301776676e-07	-0.00302531	0.00028481	9.152500596099998e-06	8.11167361000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8319.132903545596	-32.01464018403385	1024.9371861131551	69207972.26685499	8529.9510808611	-62.829369558759936	72760065.44188344	3947.5296791512296	5945.44286917062	6.833863988063968	46.70169700735755	35348290.91057177	5962.457497535655	7839.304115847909	1.338556	46.718266	0.03679663	0.0190233	-0.2079778589	-0.1708351997	-0.1256445707	-0.0219499968	0.1926964327	-0.1377502863	-0.0820008194	-0.0969386491	-0.158072596	-0.2017808158	-0.1597518974	0.0562861015	0.2012540408	-0.0082351032	-0.0926238241	-0.2691217838	-0.0664091044	0.0441487322	0.0699738405	-0.0232661806	0.064100118	0.0315511356	-0.0262459163	-0.081003682	0.216222062	-0.0118726793	-0.2171133409	-0.1176223092	-0.122829046	-0.0543181581	-0.0432673132	-0.026196031	0.0607670809	0.0199361776	0.0427362905	0.0274148134	0.1552586144	-0.086562655	-0.0833315099	-0.0094487928	-0.0252268611	0.1164879812	-0.1533604767	0.0649385889	0.0035506654	0.0498175265	0.0134078056	-0.1356265187	0.0723989037	0.0557069328	0.0352189682	0.048294064	-0.0494948509	0.0618207394	-0.1502182792	0.0720102244	0.062009012	-0.06299318	-0.1696426209	0.0043670963	0.0273363941	-0.0500166952	-0.0953299979	0.0054664708	-0.2069746141	-0.1512148064	0.0300113049	0.2133785324	-0.0298304987	-0.0891413234	0.2523352682	0.0958081317	-0.0331185871	-0.0820084654	0.0221608213	-0.0555020252	-0.072459212	-0.0214299088	-0.0422640891	0.2094243492	0.0005843576	-0.2333934016	-0.1056599219	0.1257177225	0.0224830977	-0.0122898309	-0.092957827	0.0310255545	0.0389585364	0.0171115704	-0.0971547028	-0.0939996745	-0.0557296944	-0.1039477726	-0.026365411	-0.0221676127	-0.0028343326	-0.0980678455	-0.1891635591	0.0412850091	0.1187591481	0.0530034898	-0.1376586681	-0.0421699187	-0.0433076338	0.05259508	-0.000718371	0.013791769	0.0420198953	0.1888813633	-0.0246093344	0.029585255	-0.0390032547	0.1408967981	-0.0694152574	0.1078292005	-0.0282636564	0.0200290606	-0.0424589819	-0.1672250231	0.0832215249	-0.0764222427	0.1952135688	-0.0030817382	0.037361563	-0.0154786764	-0.1222691001	0.1101090039	-0.09120071	0.2239257211	0.0433919984	-0.0869656677	0.0088007909	-0.0747549942	-0.0139708297	-0.061861588	-0.1136082758	0.0223013683	0.0191997026	0.0756135172	0.1657859066	-0.018139065	0.0540703668	0.116886286	0.1152183101	0.1124559591	-0.0669655	0.0074598	5.564861604000004e-05	0.00448437819025	-0.0191465	-0.01484793	0.00036658846225	0.0002204610252849	-0.0800561	-0.0045237	0.00640897914721	2.046386169000005e-05	0.000248287	-0.000139307	1.9406440249000012e-08	6.164643436899998e-08	0.000824641	1.2666999999999952e-05	1.6045288899999877e-10	6.80032778881e-07	-0.00307264	-4.7330000000000375e-05	9.4411165696e-06	2.2401289000000354e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8272.11511903744	-47.01778450815618	2210.672060055412	68427888.5426078	8403.868537109387	-126.08254375171236	70625006.38901708	15896.807838902463	5931.558867150772	-13.884002019847683	192.7655120871346	35183390.59447495	5945.886331903675	7753.627596204135	1.481402	51.703865	0.09228015	0.0477884	-0.202517095	-0.1039370327	-0.2297953313	0.1518002857	-0.0531516398	0.0677312729	-0.0262835629	-0.1070942709	-0.0480991066	-0.1916117908	-0.0921514116	0.0300885002	-0.022050302	0.1214647776	-0.0455266579	-0.1117376114	0.0028916185	0.1237659073	0.1928708433	-0.0921967873	0.0454733626	0.0212033467	-0.1399887742	0.0231793607	-0.0706502995	-0.0641936264	0.0427758522	-0.0942359205	-0.0057047113	0.0052424186	0.0122045242	0.0584130351	0.0005030546	0.0697368806	0.0278633127	0.0043465792	-0.0831207375	-0.0976888755	-0.0352091513	-0.0953813368	0.0111539641	-0.1162649273	-0.0044848577	-0.027783034	-0.0958385386	0.1170787632	0.0371849297	0.0456643586	0.0588060885	-0.0094493489	-0.0370339634	0.1363224355	0.069317266	-0.0138200503	-0.074782369	0.1102801833	-0.0498513761	0.1674403422	-0.0726015477	0.102142574	0.0800020671	-0.1675763072	-0.1728031466	0.1384356526	-0.1951529916	-0.0791585875	0.0534973676	-0.0288661763	0.1138740383	-0.0829943884	0.0980133348	0.0342690765	-0.0965012118	-0.2116506836	0.0744799902	0.0053795849	-0.0577401761	-0.0647846521	-0.120008305	-0.0786533277	-0.0827368125	0.0492706135	-0.0831160452	0.0408527515	-0.0236404317	-0.0054724581	0.0546079766	-0.0177330968	0.0823082552	0.0331899055	0.0255930584	0.0274856919	-0.1305954763	0.0200465718	-0.0108439483	0.0926985025	-0.1613157714	0.0253950952	0.0266213488	0.0583747945	0.0423914831	-0.0656013098	0.038570892	0.0948292474	-0.0025662802	0.0031595123	0.0460777878	0.1286214897	0.0685472415	0.0937884103	-0.0096712827	-0.1213484791	0.2576574049	0.0570556844	-0.1120292143	0.1179764236	0.0390706882	-0.0810259919	-0.1629010951	-0.1460687372	0.0922562975	-0.1475329979	-0.1239149933	-0.0880121658	-0.007975254	-0.0507013362	-0.1057532287	-0.0765200839	-0.0975617479	0.0318813218	0.1405475877	-0.1022977683	-0.1268754281	0.0616791401	-0.0501815061	-0.0880853958	-0.1040565956	-0.0140990105	0.1121215963	-0.0493267208	-0.0364569687	0.042848898	0.0218602595	0.116611176	0.1141243849	0.1100189415	-0.0669994	-3.390000000000337e-05	1.1492100000002283e-09	0.00448891960036	-0.042133	-0.0229864999999999	0.0017751896889999	0.0005283791822499	-0.116745	-0.0366888999999999	0.013629395025	0.0013460753832099	0.000492416	0.000244129	5.9598968641e-08	2.42473517056e-07	0.000674753	-0.0001498879999999	2.2466412543999982e-08	4.552916110090001e-07	-0.00281524	0.0002574	7.9255762576e-06	6.625476000000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8240.503756582862	-31.61136245457783	999.2782362346928	67905902.16225627	8342.296630467496	-61.571906641891474	69593913.07070933	3791.0996875177993	5902.774240440053	-28.78462671071884	828.5547348754285	34842743.73360265	5916.110869089763	7684.569777700806	1.16118	40.5275	0.1039888499999999	0.0504637	-0.1979145506	-0.0707519794	-0.2251716241	0.2002472247	0.0159901377	0.1263887911	-0.1039284449	-0.1153805468	0.0831150352	-0.1593938845	0.0102598771	-0.0188394453	-0.1169161783	0.1066634002	-0.0366492467	0.0200349167	0.0088185557	-0.1340062508	0.243564047	-0.0740652203	-0.147146018	-0.0091353886	-0.028695903	0.0433408688	-0.2454522721	0.0457567819	-0.0771207903	0.1188706696	0.0389323157	0.1017973769	0.1095318803	0.1170616954	0.1759965146	-0.0474814412	-0.0387615346	-0.076378457	0.052147403	-0.1019521724	0.1325724635	-0.0753110994	-0.0059875861	-0.0689097105	-0.0894033718	-0.0376249083	-0.0182595252	-0.0490600614	0.1448312159	-0.0955184517	0.2199779196	0.1267648078	0.054380695	-0.0286657016	0.0326611354	-0.2192681584	0.0842045661	-0.065714538	0.0636099998	-0.1843483125	-0.0189185658	0.0714696143	-0.0102258432	-0.0845665455	0.031871809	0.0138612789	-0.1623439346	0.0207457458	0.0197339844	-0.1288204341	0.0871543381	-0.0767599364	-0.0294095937	0.0034797704	0.1635844528	-0.2278400745	0.0315133909	0.1714103753	0.0720600758	-0.0061985344	-0.0238507077	-0.2209399738	0.0103668483	-0.0761746355	0.1084580805	-0.0499781865	-0.0249767297	0.0721638985	0.1522563867	0.2298860615	-0.036249398	-0.0320025914	-0.0415811189	0.0183471055	-0.105928642	0.1202373836	-0.0567570241	-0.0132592315	-0.0814802012	-0.057699241	-0.0917046893	0.0363752646	-0.0605173533	-0.1140815356	-0.1375933916	-0.0374449425	-0.1999112457	0.01485738	0.0026959719	0.1692336972	-0.0576668012	-0.1629260716	0.0516711294	0.0389387164	-0.1810983622	0.0016713606	-0.1323532855	0.0247613943	-0.0412250296	-0.0794863795	0.0068059714	-0.1146471891	0.0663539813	-0.1277758526	-0.1270986388	0.0569399979	0.1112322996	-0.0240354736	-0.0376418025	-0.0230184718	0.0026888989	-0.1307228036	0.1202341625	-0.0997667423	-0.0509333236	0.0266891619	-0.0894948484	-0.0388668446	-0.0916914488	-0.0642799463	0.0064762476	-0.1245869389	-0.1136419097	0.1161026314	0.0196442337	0.1162813282	0.1128162031	0.1071172793	-0.0502121	0.0167872999999999	0.0002818134412899	0.00252125498641	-0.0148255	0.0273075	0.00021979545025	0.0007456995562499	-0.0837645	0.0329804999999999	0.00701649146025	0.0010877133802499	0.000107215	-0.0003852009999999	1.4837981040099996e-07	1.1495056225e-08	0.0008196829999999	0.0001449299999998	2.1004704899971004e-08	6.718802204888361e-07	-0.00282338	-8.139999999999797e-06	7.971474624399999e-06	6.625959999999669e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
