onset	duration	trial_type
53.93	0.32	2_dot
54.63	0.32	2_dot
55.33	0.32	2_dot
56.03	0.32	2_dot
56.73	0.32	1_dot
57.43	0.32	1_dot
58.13	0.32	1_dot
58.83	0.32	1_dot
59.53	0.32	1_dot
60.23	0.32	1_dot
60.95	0.3	20_dot
61.6249	0.0	button_press
61.63	0.32	20_dot
62.35	0.3	20_dot
63.05	0.3	20_dot
63.73	0.32	20_dot
64.45	0.3	20_dot
65.15	0.3	20_dot
65.85	0.3	20_dot_attn
66.5253	0.0	button_press
66.55	0.3	20_dot
67.24	0.3	20_dot
67.94	0.3	20_dot
68.65	0.3	20_dot
69.34	0.3	20_dot
70.04	0.3	20_dot
70.73	0.32	20_dot
71.44	0.3	20_dot
72.14	0.3	20_dot
72.84	0.3	20_dot
73.54	0.3	20_dot
74.23	0.32	20_dot
74.94	0.3	20_dot
75.64	0.3	20_dot
76.34	0.3	20_dot_attn
77.0308	0.0	button_press
77.04	0.3	20_dot
77.73	0.32	1_dot
78.43	0.32	1_dot
79.13	0.32	1_dot
79.83	0.32	1_dot
80.53	0.32	1_dot_attn
81.2135	0.0	button_press
81.23	0.32	1_dot
81.93	0.32	2_dot
82.63	0.32	2_dot
83.33	0.32	2_dot
84.03	0.32	2_dot
84.73	0.32	2_dot
85.43	0.32	2_dot_attn
86.1148	0.0	button_press
86.13	0.32	3_dot
86.83	0.32	3_dot
87.53	0.32	3_dot
88.23	0.32	3_dot
88.93	0.32	3_dot
89.63	0.32	3_dot
90.33	0.32	4_dot
91.03	0.32	4_dot
91.73	0.32	4_dot
92.43	0.32	4_dot
93.13	0.32	4_dot
93.83	0.32	4_dot
94.53	0.32	5_dot
95.23	0.32	5_dot
95.93	0.32	5_dot
96.63	0.32	5_dot
97.33	0.32	5_dot
98.03	0.32	5_dot
98.74	0.3	20_dot
99.44	0.3	20_dot
100.14	0.3	20_dot
100.84	0.3	20_dot
101.54	0.3	20_dot
102.24	0.3	20_dot
102.94	0.3	20_dot
103.64	0.3	20_dot
104.34	0.3	20_dot
105.04	0.3	20_dot
105.74	0.3	20_dot
106.44	0.3	20_dot
107.14	0.3	20_dot
107.84	0.3	20_dot
108.54	0.3	20_dot_attn
109.2288	0.0	button_press
109.24	0.3	20_dot
109.94	0.3	20_dot
110.64	0.3	20_dot
111.34	0.3	20_dot
112.04	0.3	20_dot
112.74	0.3	20_dot
113.44	0.3	20_dot
114.14	0.3	20_dot
114.84	0.3	20_dot
115.52	0.32	5_dot
116.22	0.32	5_dot
116.92	0.32	5_dot
117.62	0.32	5_dot
118.32	0.32	5_dot
119.02	0.32	5_dot
119.72	0.32	4_dot_attn
120.4153	0.0	button_press
120.42	0.32	4_dot
121.12	0.32	4_dot
121.82	0.32	4_dot
122.52	0.32	4_dot_attn
123.2153	0.0	button_press
123.22	0.32	4_dot
123.92	0.32	3_dot
124.62	0.32	3_dot
125.32	0.32	3_dot
126.02	0.32	3_dot_attn
126.7147	0.0	button_press
126.72	0.32	3_dot
127.42	0.32	3_dot
128.12	0.32	2_dot
128.82	0.32	2_dot
129.52	0.32	2_dot
130.22	0.32	2_dot
130.92	0.32	2_dot
131.62	0.32	2_dot
132.32	0.32	1_dot
133.02	0.32	1_dot
133.72	0.32	1_dot
134.42	0.32	1_dot
135.12	0.32	1_dot
135.82	0.32	1_dot
136.54	0.3	20_dot
137.24	0.3	20_dot
137.94	0.3	20_dot
138.64	0.3	20_dot
139.34	0.3	20_dot_attn
140.0265	0.0	button_press
140.04	0.3	20_dot
140.74	0.3	20_dot
141.44	0.3	20_dot
142.14	0.3	20_dot
142.84	0.3	20_dot
143.54	0.3	20_dot
144.24	0.3	20_dot
144.94	0.3	20_dot
145.64	0.3	20_dot_attn
146.3274	0.0	button_press
146.34	0.3	20_dot
147.04	0.3	20_dot_attn
147.7303	0.0	button_press
147.74	0.3	20_dot
148.44	0.3	20_dot
149.14	0.3	20_dot
149.84	0.3	20_dot
150.54	0.3	20_dot
151.24	0.3	20_dot
151.94	0.3	20_dot
152.64	0.3	20_dot
153.32	0.32	1_dot
154.02	0.32	1_dot
154.72	0.32	1_dot
155.42	0.32	1_dot
156.12	0.32	1_dot
156.82	0.32	1_dot
157.52	0.32	2_dot
158.22	0.32	2_dot
158.92	0.32	2_dot
159.62	0.32	2_dot
160.32	0.32	2_dot
161.02	0.32	2_dot
161.72	0.32	3_dot
162.42	0.32	3_dot
163.14	0.3	3_dot
163.82	0.32	3_dot_attn
164.5147	0.0	button_press
164.52	0.32	3_dot
165.22	0.32	3_dot
165.92	0.32	4_dot
166.62	0.32	4_dot_attn
167.3153	0.0	button_press
167.32	0.32	4_dot
168.02	0.32	4_dot
168.72	0.32	4_dot_attn
169.4153	0.0	button_press
169.42	0.32	4_dot
170.14	0.3	5_dot
170.84	0.3	5_dot
171.54	0.3	5_dot
172.24	0.3	5_dot
172.93	0.3	5_dot
173.63	0.3	5_dot
174.35	0.3	20_dot
175.03	0.3	20_dot
175.73	0.3	20_dot
176.43	0.3	20_dot
177.13	0.3	20_dot
177.83	0.32	20_dot
178.53	0.32	20_dot
179.23	0.32	20_dot
179.93	0.32	20_dot
180.63	0.3	20_dot
181.33	0.32	20_dot
182.03	0.32	20_dot_attn
182.7269	0.0	button_press
182.73	0.32	20_dot
183.43	0.32	20_dot
184.13	0.32	20_dot
184.83	0.32	20_dot
185.53	0.32	20_dot
186.23	0.32	20_dot_attn
186.9322	0.0	button_press
186.95	0.3	20_dot
187.63	0.32	20_dot
188.33	0.32	20_dot
189.03	0.32	20_dot
189.73	0.32	20_dot
190.43	0.32	20_dot_attn
191.116	0.0	button_press
191.13	0.32	5_dot
191.83	0.32	5_dot
192.53	0.32	5_dot
193.23	0.32	5_dot
193.93	0.32	5_dot
194.63	0.32	5_dot
195.33	0.32	4_dot
196.03	0.32	4_dot
196.73	0.32	4_dot
197.43	0.32	4_dot_attn
198.1154	0.0	button_press
198.13	0.32	4_dot
198.83	0.32	4_dot
199.53	0.32	3_dot
200.23	0.32	3_dot
200.93	0.32	3_dot
201.63	0.32	3_dot
202.33	0.32	3_dot
203.03	0.32	3_dot
203.73	0.32	2_dot
204.43	0.32	2_dot
205.13	0.32	2_dot
205.83	0.32	2_dot
206.53	0.32	2_dot
207.23	0.32	2_dot
207.93	0.32	1_dot_attn
208.6133	0.0	button_press
208.63	0.32	1_dot
209.33	0.32	1_dot_attn
209.6519	0.0	button_press
210.03	0.32	1_dot
210.73	0.32	1_dot_attn
211.4129	0.0	button_press
211.43	0.32	1_dot
212.13	0.32	20_dot
212.83	0.32	20_dot
213.53	0.32	20_dot
214.25	0.3	20_dot
214.95	0.3	20_dot
215.65	0.3	20_dot
216.33	0.32	20_dot
217.03	0.32	20_dot
217.73	0.32	20_dot
218.43	0.32	20_dot
219.13	0.32	20_dot
219.83	0.32	20_dot
220.53	0.32	20_dot
221.25	0.3	20_dot
221.95	0.3	20_dot
222.63	0.32	20_dot
223.33	0.32	20_dot
224.03	0.32	20_dot_attn
224.7274	0.0	button_press
224.75	0.3	20_dot
225.43	0.32	20_dot
226.13	0.32	20_dot
226.83	0.32	20_dot_attn
227.5253	0.0	button_press
227.53	0.32	20_dot
228.25	0.3	20_dot
228.93	0.32	1_dot
229.63	0.32	1_dot
230.33	0.32	1_dot
231.03	0.32	1_dot
231.73	0.32	1_dot
232.43	0.32	1_dot
233.13	0.32	2_dot
233.83	0.32	2_dot
234.53	0.32	2_dot_attn
235.2141	0.0	button_press
235.23	0.32	2_dot
235.93	0.32	2_dot
236.63	0.32	2_dot
237.33	0.32	3_dot
238.03	0.32	3_dot
238.73	0.32	3_dot
239.43	0.32	3_dot_attn
240.1148	0.0	button_press
240.13	0.32	3_dot
240.83	0.32	3_dot
241.53	0.32	4_dot
242.23	0.32	4_dot
242.93	0.32	4_dot
243.63	0.32	4_dot
244.33	0.32	4_dot
245.03	0.32	4_dot
245.73	0.32	5_dot
246.43	0.32	5_dot
247.13	0.32	5_dot
247.83	0.32	5_dot
248.53	0.32	5_dot
249.23	0.32	5_dot
249.94	0.3	20_dot
250.64	0.3	20_dot
251.34	0.3	20_dot
252.04	0.3	20_dot
252.74	0.3	20_dot
253.44	0.3	20_dot
254.14	0.3	20_dot
254.84	0.3	20_dot
255.54	0.3	20_dot
256.24	0.3	20_dot
256.94	0.3	20_dot
257.64	0.3	20_dot
258.34	0.3	20_dot
259.04	0.3	20_dot
259.74	0.3	20_dot_attn
260.4305	0.0	button_press
260.44	0.3	20_dot
261.14	0.3	20_dot
261.84	0.3	20_dot
262.54	0.3	20_dot
263.24	0.3	20_dot
263.94	0.3	20_dot_attn
264.6313	0.0	button_press
264.64	0.3	20_dot
265.34	0.3	20_dot
266.04	0.3	20_dot_attn
266.7162	0.0	button_press
266.73	0.32	5_dot
267.43	0.32	5_dot
268.13	0.32	5_dot
268.83	0.32	5_dot
269.53	0.32	5_dot
270.23	0.32	5_dot
270.93	0.32	4_dot
271.63	0.32	4_dot
272.33	0.32	4_dot
273.03	0.32	4_dot_attn
273.7154	0.0	button_press
273.73	0.32	4_dot
274.43	0.32	4_dot_attn
275.1148	0.0	button_press
275.13	0.32	3_dot
275.83	0.32	3_dot
276.53	0.32	3_dot_attn
277.2155	0.0	button_press
277.23	0.32	3_dot
277.93	0.32	3_dot
278.63	0.32	3_dot
279.33	0.32	2_dot
280.03	0.32	2_dot
280.73	0.32	2_dot
281.43	0.32	2_dot
282.12	0.32	2_dot
282.82	0.32	2_dot
283.53	0.32	1_dot
284.22	0.32	1_dot_attn
284.9132	0.0	button_press
284.92	0.32	1_dot
285.62	0.32	1_dot
286.32	0.32	1_dot
287.02	0.32	1_dot_attn
287.74	0.3	20_dot
288.44	0.3	20_dot
289.14	0.3	20_dot
289.84	0.3	20_dot
290.54	0.3	20_dot
291.24	0.3	20_dot
291.94	0.3	20_dot
292.64	0.3	20_dot
293.34	0.3	20_dot_attn
294.0256	0.0	button_press
294.04	0.3	20_dot
294.74	0.3	20_dot
295.44	0.3	20_dot
296.14	0.3	20_dot
296.84	0.3	20_dot
297.54	0.3	20_dot
298.24	0.3	20_dot
298.94	0.3	20_dot
299.64	0.3	20_dot_attn
300.34	0.3	20_dot
300.6266	0.0	button_press
301.04	0.3	20_dot
301.74	0.3	20_dot
302.44	0.3	20_dot_attn
303.1252	0.0	button_press
303.14	0.3	20_dot
303.84	0.3	20_dot
