onset	duration	trial_type
119.01	0.3	5_dot
119.73	0.3	4_dot
120.41	0.3	4_dot
121.11	0.3	4_dot
121.81	0.32	4_dot_attn
122.51	0.3	4_dot
123.23	0.32	4_dot
123.91	0.3	3_dot
124.61	0.3	3_dot
125.31	0.3	3_dot
126.01	0.3	3_dot
126.71	0.3	3_dot
127.41	0.3	3_dot
128.11	0.3	2_dot
128.81	0.33	2_dot
129.51	0.33	2_dot
130.21	0.33	2_dot
130.91	0.33	2_dot
131.61	0.3	2_dot
132.31	0.33	1_dot
133.01	0.33	1_dot
133.71	0.33	1_dot
134.41	0.33	1_dot
135.11	0.33	1_dot
135.81	0.33	1_dot
136.53	0.3	20_dot
137.23	0.3	20_dot
137.93	0.3	20_dot_attn
138.6189	0.0	button_press
138.63	0.3	20_dot
139.33	0.3	20_dot
140.03	0.3	20_dot
140.73	0.3	20_dot
141.43	0.3	20_dot
142.13	0.3	20_dot
142.83	0.3	20_dot_attn
143.5181	0.0	button_press
143.53	0.3	20_dot_attn
144.2168	0.0	button_press
144.23	0.3	20_dot
144.93	0.3	20_dot
145.63	0.3	20_dot
146.33	0.3	20_dot
147.05	0.28	20_dot
147.73	0.3	20_dot
148.43	0.3	20_dot
149.13	0.3	20_dot
149.83	0.3	20_dot
150.53	0.3	20_dot
151.23	0.3	20_dot
151.93	0.3	20_dot
152.63	0.3	20_dot
153.31	0.33	1_dot
154.01	0.33	1_dot
154.71	0.33	1_dot
155.41	0.33	1_dot
156.11	0.33	1_dot
156.81	0.33	1_dot
157.51	0.33	2_dot
158.21	0.33	2_dot
158.91	0.33	2_dot
159.61	0.33	2_dot
160.31	0.33	2_dot
161.03	0.3	2_dot
161.71	0.33	3_dot
162.41	0.33	3_dot
163.11	0.33	3_dot
163.81	0.33	3_dot
164.51	0.33	3_dot_attn
165.2068	0.0	button_press
165.21	0.33	3_dot
165.93	0.3	4_dot
166.61	0.33	4_dot
167.33	0.3	4_dot
168.03	0.3	4_dot
168.73	0.3	4_dot
169.43	0.3	4_dot
170.13	0.3	5_dot
170.83	0.3	5_dot
171.53	0.3	5_dot
172.23	0.3	5_dot
172.93	0.3	5_dot
173.63	0.3	5_dot
174.33	0.3	20_dot
175.03	0.3	20_dot_attn
175.7199	0.0	button_press
175.73	0.3	20_dot_attn
176.4185	0.0	button_press
176.43	0.32	20_dot
177.14	0.28	20_dot_attn
177.8167	0.0	button_press
177.83	0.3	20_dot
178.54	0.28	20_dot
179.23	0.32	20_dot
179.93	0.3	20_dot
180.63	0.3	20_dot
181.34	0.28	20_dot
182.03	0.3	20_dot
182.73	0.3	20_dot
183.43	0.3	20_dot
184.13	0.3	20_dot_attn
184.84	0.28	20_dot
185.111	0.0	button_press
185.54	0.28	20_dot
186.23	0.3	20_dot
186.92	0.3	20_dot
187.64	0.28	20_dot_attn
188.3231	0.0	button_press
188.34	0.28	20_dot
189.02	0.3	20_dot
189.72	0.32	20_dot
190.42	0.3	20_dot
191.12	0.3	5_dot
191.82	0.3	5_dot
192.52	0.3	5_dot
193.22	0.3	5_dot
193.92	0.32	5_dot
194.62	0.3	5_dot
195.32	0.32	4_dot
196.02	0.3	4_dot
196.72	0.3	4_dot
197.42	0.3	4_dot
198.12	0.32	4_dot
198.82	0.3	4_dot
199.52	0.3	3_dot
200.22	0.3	3_dot
200.92	0.3	3_dot
201.62	0.32	3_dot_attn
202.3067	0.0	button_press
202.32	0.32	3_dot_attn
203.0066	0.0	button_press
203.02	0.32	3_dot
203.72	0.3	2_dot
204.42	0.3	2_dot
205.12	0.3	2_dot
205.82	0.3	2_dot
206.52	0.3	2_dot
207.22	0.3	2_dot
207.92	0.3	1_dot
208.62	0.3	1_dot_attn
209.3081	0.0	button_press
209.32	0.32	1_dot_attn
209.6433	0.0	button_press
210.02	0.32	1_dot_attn
210.3199	0.0	button_press
210.72	0.32	1_dot
211.42	0.3	1_dot
212.12	0.3	20_dot
212.82	0.3	20_dot
213.54	0.3	20_dot
214.24	0.3	20_dot
214.92	0.3	20_dot
215.62	0.3	20_dot
216.32	0.3	20_dot
217.02	0.3	20_dot
217.72	0.3	20_dot
218.42	0.3	20_dot
219.12	0.3	20_dot
219.84	0.3	20_dot
220.52	0.3	20_dot
221.22	0.3	20_dot
221.94	0.3	20_dot
222.64	0.3	20_dot
223.34	0.3	20_dot
224.04	0.3	20_dot_attn
224.3406	0.0	button_press
224.74	0.32	20_dot
225.44	0.3	20_dot
226.14	0.3	20_dot
226.84	0.32	20_dot
227.54	0.3	20_dot
228.22	0.3	20_dot
228.92	0.3	1_dot
229.62	0.3	1_dot
230.32	0.3	1_dot
231.02	0.3	1_dot
231.72	0.3	1_dot
232.42	0.3	1_dot
233.12	0.3	2_dot
233.82	0.3	2_dot
234.52	0.3	2_dot
235.22	0.3	2_dot
235.92	0.32	2_dot
236.62	0.3	2_dot
237.32	0.32	3_dot
238.02	0.3	3_dot
238.72	0.3	3_dot
239.42	0.3	3_dot
240.12	0.3	3_dot
240.82	0.3	3_dot
241.52	0.32	4_dot
242.22	0.3	4_dot
242.92	0.3	4_dot
243.62	0.3	4_dot
244.32	0.3	4_dot
245.02	0.3	4_dot
245.72	0.32	5_dot
246.42	0.3	5_dot
247.12	0.3	5_dot
247.82	0.3	5_dot
248.52	0.3	5_dot
249.22	0.3	5_dot
249.94	0.3	20_dot
250.62	0.3	20_dot
251.32	0.3	20_dot
252.04	0.3	20_dot
252.74	0.32	20_dot
253.44	0.3	20_dot_attn
254.1192	0.0	button_press
254.14	0.32	20_dot_attn
254.8182	0.0	button_press
254.84	0.32	20_dot
255.54	0.3	20_dot
256.24	0.3	20_dot
256.94	0.32	20_dot
257.64	0.3	20_dot
258.34	0.3	20_dot
259.04	0.32	20_dot
259.74	0.3	20_dot
260.43	0.3	20_dot
261.14	0.32	20_dot
261.83	0.3	20_dot
262.53	0.32	20_dot
263.23	0.3	20_dot
263.93	0.3	20_dot
264.63	0.3	20_dot_attn
265.3191	0.0	button_press
265.33	0.32	20_dot
266.03	0.3	20_dot
266.72	0.3	5_dot_attn
267.4081	0.0	button_press
267.42	0.32	5_dot
268.12	0.3	5_dot
268.82	0.3	5_dot
269.52	0.3	5_dot
270.22	0.3	5_dot
270.92	0.3	4_dot
271.62	0.3	4_dot
272.32	0.3	4_dot
273.02	0.3	4_dot
273.72	0.3	4_dot
274.42	0.3	4_dot
275.12	0.32	3_dot
275.82	0.3	3_dot
276.52	0.32	3_dot_attn
277.2067	0.0	button_press
277.22	0.32	3_dot
277.92	0.3	3_dot
278.62	0.3	3_dot
279.32	0.3	2_dot
280.02	0.3	2_dot
280.72	0.3	2_dot
281.42	0.3	2_dot_attn
282.1061	0.0	button_press
282.12	0.32	2_dot
282.82	0.3	2_dot
283.52	0.32	1_dot
284.22	0.3	1_dot
284.92	0.3	1_dot
285.62	0.32	1_dot
286.32	0.3	1_dot
287.02	0.3	1_dot
287.73	0.3	20_dot
288.43	0.3	20_dot
289.13	0.3	20_dot
289.83	0.3	20_dot
290.53	0.3	20_dot
291.23	0.3	20_dot
291.93	0.3	20_dot_attn
292.6183	0.0	button_press
292.63	0.32	20_dot
293.33	0.32	20_dot
294.03	0.32	20_dot
294.73	0.3	20_dot
295.43	0.32	20_dot
296.13	0.32	20_dot
296.83	0.3	20_dot
297.53	0.3	20_dot
298.23	0.32	20_dot
298.93	0.32	20_dot
299.63	0.32	20_dot
300.33	0.32	20_dot
301.03	0.3	20_dot
301.73	0.32	20_dot_attn
302.4218	0.0	button_press
302.43	0.32	20_dot
303.13	0.3	20_dot
303.83	0.3	20_dot
