global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53
8236.456147749175	n/a	n/a	67839209.87379518	7367.52392538556	n/a	54280408.79112865	n/a	5781.549980527832	n/a	n/a	33426320.17734138	5779.775417802882	3650.173340706715	n/a	n/a	n/a	n/a	-0.1014320569	-0.147527955	-0.019464852	0.0450407681	-0.054727973	0.18388518	-0.0252503669	0.0523346438	-0.0307336893	-0.1373482536	0.1299509234	-0.0366326447	0.0807487555	-0.1347786993	0.0987535125	-0.1311534398	0.1192205352	-0.0887480434	0.0928758728	-0.0966655335	0.1862675215	-0.0468082663	0.0704301943	-0.0339867928	0.0610533377	-0.1007603089	0.0946226221	-0.0592341218	0.0975782729	-0.0271328958	0.08602973	-0.0331400586	0.0832865091	-0.1684815115	0.1405232709	-0.0115205776	-0.0964060768	0.0340585527	-0.0673124271	-0.0575436368	0.1511422791	-0.0289767778	-0.0708692313	0.0653955414	0.0026284064	0.1314313827	-0.0688793194	-0.0471225436	-0.0058580302	0.1645792195	0.0113882203	0.100195595	-0.047668295	-0.1091248172	0.0386203599	0.1018286368	0.0217923954	-0.1145123113	-0.0287380213	-0.0248266004	-0.1383099447	0.054749007	0.0589181903	0.0093529381	-0.1387632262	-0.0388424641	0.1281962921	-0.0809987679	0.1152077951	-0.0997462516	-0.1206072858	0.142407301	-0.1025448127	0.0843919399	-0.0510953009	0.180551843	-0.0828679368	0.0821512143	-0.029549189	0.0386238153	-0.121112748	0.0823105325	-0.0293298593	0.0809224003	-0.0320667353	0.0502166173	-0.1307963325	0.0052138792	-0.1186745103	0.1798420718	-0.0858019393	0.0583133924	-0.0765957667	-0.0864517868	0.0441082171	0.1014280636	-0.0591388096	0.016869466	0.0215245639	0.0651696543	-0.1388489117	-0.132879242	0.0003990575	0.0346334923	0.1095918889	0.0677197468	-0.1250465717	-0.0315552149	-0.0989414045	0.0785832711	0.0200044832	0.0985697452	-0.1282843876	-0.0810327069	0.029171307	0.0941570081	0.1181360265	0.0453568978	-0.1455262608	0.0193606631	-0.1293037242	0.1359142602	-0.1852877247	0.023341599	-0.0726725771	0.0143842107	-0.0252645834	0.0394088049	-0.1911697217	0.165982564	-0.0497147353	0.103948656	-0.1803711693	0.0558911426	-0.0173000561	0.0006651137	-0.0675058006	0.1732256769	-0.1733958356	0.0120540507	0.1541873407	-0.2963846287	0.1174371526	0.1174164796	0.1173820271	-0.0541249	n/a	n/a	0.0029295048000099	-0.135732	n/a	0.0184231758239999	n/a	0.0795179	n/a	0.00632309642041	n/a	-0.00337768	n/a	n/a	1.14087221824e-05	0.0013417	n/a	n/a	1.80015889e-06	0.0012499	n/a	1.56225001e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8217.082197681151	-19.373950068023987	375.34994123828665	67520439.8434485	7442.570183876075	75.04625849051536	55391850.94192115	5631.940913425248	5804.880806791636	23.33082626380383	544.3274541517985	33696641.181057915	5803.366803742189	3541.5915366518466	1.449205	60.494545	0.0665837	0.0333449	-0.0980230184	-0.138990571	-0.0062765806	-0.0050597778	-0.0718212514	0.1195063522	0.0101481191	0.0672123153	-0.0093871506	-0.1523533351	0.0078132955	-0.0165114224	0.0855550396	-0.0701795817	0.1700303367	-0.1455144101	0.1036785623	-0.1033348525	-0.0124432999	-0.0849271132	0.1619802373	-0.124739903	0.0841446342	-0.1160364444	-0.0294160241	0.0607215552	-0.081016536	-0.0954055522	0.0820820928	0.0975345968	0.295914531	-0.0311795755	0.0126276324	-0.0881875817	-0.0444089218	-0.081240476	-0.1384715266	0.0068330365	-0.086199909	0.1495977156	0.0305948408	0.0022349973	-0.0350950577	0.0589258561	0.0279323194	0.0611460122	-0.106680564	-0.0550032393	0.097437976	0.0445538173	-0.0676493902	-0.0028336971	0.0028376797	0.108468585	-0.0949871273	0.0078081623	0.0447253245	0.015118804	0.0545442311	0.0584949086	-0.0485141066	-0.1246432928	0.1392302624	0.0690449904	-0.1513286074	0.0059822336	0.0173862358	-0.0787186622	0.0551917386	-0.1598704407	-0.1469624443	0.1100772078	-0.1092851529	0.0442474716	0.0556994144	0.1395402971	-0.1693963916	0.077944574	-0.0900687857	-0.0493168235	0.0501254836	-0.0365751747	0.0262293625	0.1169134589	0.0205841362	0.3025911301	-0.1838044557	-0.0354904259	-0.0714323172	-0.0160744783	-0.1106606387	0.0016470868	-0.0322937557	-0.091892886	-0.1586596408	0.031789479	-0.0400534317	0.0400690062	0.0526452403	-0.0135190483	-0.0461561144	-0.1397369846	0.0130984596	0.0789107397	0.0347198478	-0.0290859369	0.0383139458	-0.0010093535	0.0407899849	-0.1457221889	0.0722989569	0.043668216	0.0051255754	0.0457319537	-0.0507616747	-0.0260078206	0.1118933337	-0.0880382182	-0.1656405564	0.0184624474	-0.0914031658	0.1054872805	-0.1476178609	0.098998636	-0.0866159968	0.0635960387	-0.0229362259	0.0099067949	-0.2405167664	0.0974171586	-0.0924052391	0.0919118237	-0.0496382713	-0.00464424	0.0247411665	0.0081837384	-0.0472169663	0.1663759217	-0.1888239341	-0.0314083296	0.1216899254	-0.0797572589	0.1173820271	0.1171960424	0.116886286	-0.0280398	0.0260850999999999	0.0006804324420099	0.00078623038404	-0.124002	0.0117299999999999	0.015376496004	0.0001375928999999	0.0662378	-0.0132801	0.00438744614884	0.00017636105601	-0.00340704	-2.9359999999999976e-05	8.620095999999985e-10	1.16079215616e-05	0.00144942	0.00010772	1.1603598400000037e-08	2.1008183364e-06	0.00142259	0.00017269	2.0237623081000004e-06	2.982183610000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8233.810629234637	16.72843155348528	279.8404222396419	67795637.47809727	7569.236620613976	126.66643673790075	57293343.01884368	16044.386195876616	5830.324232133673	25.44342534203679	647.3678931357999	33992680.6518051	5828.652054752403	3336.8755285267966	1.888753	78.84268199999998	0.09949135	0.0531096	-0.0857809142	-0.098256269	0.026028055	-0.1486425483	-0.2050841781	-0.0377049323	0.1461009737	0.0466866623	0.0095331724	-0.1296315043	-0.1255743302	0.1151233501	-0.0677993387	-0.0492766142	0.013182731	-0.1565132844	0.0229903031	-0.0854608567	-0.0881157235	-0.0553056672	0.1184823811	-0.1939039971	0.05826796	-0.025726133	-0.0463298149	0.0826068871	0.0146120618	-0.0147510068	-0.0059027442	0.0371315516	0.0620400212	-0.0611030658	0.0215026213	-0.0369410267	0.083356493	0.1846199298	0.0375069407	-0.1842461195	0.1091991886	0.0462351134	0.0541281215	0.1428884366	0.0214040198	0.199103017	0.0338703852	-0.1235125779	0.0881832133	-0.0827722297	0.060966726	-0.0558193465	-0.1383727572	-0.0809052909	0.0873295598	-0.0006851887	0.0315574142	0.0283071817	-0.0053379077	0.0084395903	0.0493962031	0.015365011	-0.0129994699	-0.06281771	-0.0380993742	0.1298734195	-0.1288632886	-0.0346445075	-0.1690281726	0.0752586987	0.046030763	-0.0081602288	-0.151525842	0.0349471772	-0.0849714806	0.0251082866	0.0943862685	0.0762881784	-0.2117775078	0.0690785311	-0.0020755224	-0.0206521318	0.0814076572	0.0317435513	0.0080732319	0.0127088519	0.0231980516	0.0451602507	-0.0670554404	-0.003140347	0.0140570438	0.076874365	0.1225011552	0.1483612919	0.1813445087	0.0834833784	0.0441933939	0.1455054212	0.1318160717	-0.0149387514	0.1298258294	-0.1687791877	0.060737161	-0.0268703723	-0.1495145302	0.0669573035	-0.0244349212	-0.1190034326	0.1323549743	-0.1037302521	0.01140611	0.0426868703	0.0373856328	-0.0014995309	-0.0138381949	0.0513082092	-0.0339600595	0.0245438896	-0.0182526039	0.0268337963	-0.1556057869	-0.0297019136	-0.0280318922	-0.1038235203	-0.0927715369	0.1511969118	-0.109543006	-0.0626664783	0.0079049287	-0.0343085281	-0.1870243562	0.0041083763	-0.0687877705	0.0860099674	0.0241718831	-0.0265921613	-0.0523708049	0.0120101323	0.0426176208	-0.0299469516	-0.0756069043	-0.0133366026	0.0453175303	0.0237162967	0.1172718021	0.1167555819	0.1158968974	-0.00872875	0.01931105	0.0003729166521025	7.619107656250001e-05	-0.120402	0.0036	0.0144966416039999	1.2960000000000044e-05	0.0246595	-0.0415783	0.00060809094025	0.00172875503089	-0.00304515	0.00036189	1.3096437210000008e-07	9.2729385225e-06	0.00118635	-0.00026307	6.920582490000001e-08	1.4074263225000002e-06	0.00149767	7.507999999999994e-05	2.2430154289e-06	5.637006399999991e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8220.411549854562	-13.399079380074909	179.5353282335486	67575166.04898228	7582.307101294519	13.070480680543367	57491380.9783413	170.83746522045746	5839.282265957464	8.958033823791084	80.24636998818511	34097217.38152534	5837.537592036428	3183.0498631926	1.65003	68.87764	0.09238785	0.0425506	-0.0699799411	-0.1071307688	0.0237131934	-0.1368191986	-0.0727074471	0.0334465691	0.1318815713	0.0445143175	0.0433208035	-0.1045482284	-0.0968033379	0.151617085	-0.0097681958	-0.0365623923	-0.0779044068	-0.0308219844	0.0109493437	-0.0738124282	0.0874774489	-0.0410433594	0.0231119411	-0.1220885641	0.0431620632	-0.028640359	0.0125253637	0.0371884513	0.1709284264	0.1167275443	0.0158092557	0.0926601337	-0.170465003	0.0618155183	0.1506148175	-0.0271910821	-0.0719787586	-0.1063445152	-0.0478848291	-0.1096235685	0.0529535174	0.0222236842	0.0631630242	-0.1046669342	0.0921762634	0.0264282712	-0.146850095	-0.1306257973	0.0268086412	0.0182136945	-0.0674437941	-0.0360163267	0.0896214486	-0.0323493821	-0.0850405589	-0.0034201311	0.0567048441	-0.0235155962	0.0546461189	0.1186000953	0.0341523184	0.0494274341	0.211682398	0.077337973	-0.1430374082	0.0037650409	-0.1057402163	-0.0723717767	-0.1635561152	0.0064645778	0.0315821246	0.0753620706	-0.0232305114	0.0244329558	-0.0832850262	0.0423006836	-0.0746192355	0.0109183033	-0.1294905838	0.0434501601	-0.0083195706	0.0128463302	0.0298769272	0.1206466054	-0.0761247441	0.0079323695	0.1567613324	-0.1825850425	0.022853233	0.0560525425	-0.161629509	-0.0561834669	-0.1014560729	-0.066482828	0.0999626022	0.0690602337	-0.0117129349	0.0936379845	-0.0702461981	-0.0864465576	0.0765455727	0.0637954177	0.1670122614	0.0707505811	-0.0163489845	-0.0448573848	-0.0078706709	0.0534120591	0.0126415026	0.0990781968	0.0279546227	0.067065868	-0.0998573451	-0.003162905	0.0799458168	0.1076513493	-0.0182944248	-0.1193858619	-0.1812960025	0.1062513873	-0.136578406	-0.0596147192	-0.0251912605	-0.0125956531	-0.0849147132	-0.022574553	-0.0834983254	-0.154985485	-0.0078602826	-0.0323585321	-0.1621171929	0.0165537044	0.025082374	0.1087998645	0.083570411	-0.0272068812	-0.0530623271	0.0645124229	0.0850342316	-0.1326038879	0.0604182024	0.0369699009	-0.0608223821	0.0498892844	0.1171065292	0.116095925	0.1144180399	-0.0190593	-0.01033055	0.0001067202633025	0.00036325691649	-0.098321	0.0220809999999999	0.009667019041	0.0004875705609999	0.0024947	-0.0221648	6.223528089999999e-06	0.00049127835904	-0.00267738	0.0003677699999999	1.3525477289999993e-07	7.1683636644000005e-06	0.00143951	0.0002531599999999	6.408998559999994e-08	2.0721890401e-06	0.00136237	-0.0001353	1.8560520169e-06	1.8306090000000024e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8206.438990093771	-13.972559760790318	195.2324262688568	67345640.89813128	7456.041443905143	-126.26565738937644	55592554.01323109	15943.01623597139	5818.903458119768	-20.378807837695604	415.2958088857238	33859637.4549182	5817.106442593258	3425.832893606936	1.743309	72.77138499999998	0.0992218	0.0525085	-0.0862809303	-0.1132114901	0.0149846836	-0.0407399224	0.0581967308	0.0360026139	0.0186937792	0.0299763388	0.0866615622	-0.0952500394	-0.0278040744	0.1142350205	0.0839989618	-0.051621572	-0.0893997563	0.0212075094	0.0089289113	0.0726511915	0.037242367	0.0401711756	-0.0110314002	-0.0774331851	0.1940970695	-0.0363610685	0.0554081412	-0.0274778746	0.1438796802	0.1037806397	-0.1269903745	0.0799388984	0.0875913237	0.0287888734	0.0652729496	0.0920490639	-0.0229036509	0.0169494829	-0.0099085996	0.155581237	0.0420725446	0.1243495749	-0.140902745	0.0993052025	-0.0937200962	0.0192345572	-0.0156030885	0.0880447249	0.0609141819	0.0016425713	-0.0920393081	0.1177604649	0.0636950244	-0.1069018961	0.0143113922	-0.0438273596	0.0241687455	-0.1916994974	-0.1121509507	0.2041428279	0.0732398994	-0.0562315856	0.1741766845	0.0955514305	-0.1026133364	-0.0256912434	-0.095035873	-0.0756942406	-0.0829809144	-0.0889191572	0.0439503772	0.0825181689	0.0247498019	0.0244876726	0.0677865965	-0.0168287806	-0.066445011	-0.0397198033	-0.0849052106	0.1924448052	0.0053051496	0.0180205337	-0.0459378572	0.1429431715	-0.0549002542	-0.1113674845	0.1211205438	0.0689991643	0.0159700981	0.0969337065	0.0313966814	-0.0509146039	0.0183832142	0.0213557272	-0.0838304672	0.0573024207	-0.1362380516	-0.1262932769	0.1092354636	0.157409764	0.0603056992	-0.0226158642	-0.0757682344	0.0992158329	-0.0425227285	-0.052915307	0.0831886848	0.2003277719	0.0503673374	-0.0262088613	-0.0306231424	-0.0280000222	-0.1684620092	-0.1384027971	0.1519484289	0.1442280554	0.0826192091	-0.0752011105	-0.1100962015	0.0834748563	-0.1097058413	-0.0439369914	-0.0393596904	0.0968742059	-0.0357971593	-0.0706797358	-0.0127954146	-0.1195357463	0.0482765533	-0.0298604309	-0.0983808238	0.0397348687	0.0905386961	0.0539955712	0.0454026121	-0.0270729752	0.0143273739	0.0996482297	0.0602295832	-0.1033930097	0.1692755247	0.0090902394	-0.0452836341	0.0031052705	0.116886286	0.1152183101	0.1124559591	-0.0206877	-0.0016283999999999	2.6516865599999952e-06	0.00042798093129	-0.0626252	0.0356958	0.00392191567504	0.00127419013764	0.0203983	0.0179036	0.00041609064289	0.00032053889296	-0.0020821	0.00059528	3.5435827840000014e-07	4.33514041e-06	0.00139714	-4.236999999999991e-05	1.795216899999992e-09	1.9520001796e-06	0.00112014	-0.0002422299999999	1.2547136195999998e-06	5.867537289999998e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8223.411505780008	16.972515686236875	288.0662887195568	67624496.79339503	7540.583483060716	84.54203915557355	56860399.26500808	7147.356384582531	5809.842884908024	-9.060573211744668	82.09398692538508	33754274.347316384	5809.8199015912405	3394.6332817175703	1.098429	45.852001	0.0470045	0.0271342	-0.0878035388	-0.0937139688	-0.0216623756	-0.0360838308	0.0744537461	0.1291166881	0.014708239	0.0204130558	0.0749449075	-0.1075750686	0.0520954335	0.0488174299	0.1268724098	-0.0119429775	0.0090336301	0.0961285109	0.0468127431	-0.0465626443	-0.0506481446	0.0213372843	0.0323637849	-0.0974648111	0.1672203738	0.0234212009	0.0020310646	-0.0396680902	-0.0941743353	0.0479042924	-0.0062908759	0.0406693125	0.0083058993	0.0222661678	0.0091122081	0.0600796159	-0.1452154861	0.2516216854	0.0839114175	0.0343405379	0.104937605	0.0121844342	0.0039222519	-0.1485072482	-0.0704772491	-0.1738344952	0.0715763577	0.1510222527	-0.0521321343	0.1263495728	0.0282492551	-0.0856941603	0.0453556147	0.0293017786	-0.0377393531	0.1192729443	-0.0388396473	0.0045008908	-0.1096095915	0.0310007338	-0.0332616707	0.0471105099	-0.0409946895	0.1637414394	0.1540303335	-0.1594985996	-0.106366713	-0.0641971454	0.0206665379	-0.1268143936	0.001003484	-0.0127913901	0.0928146412	0.0432486723	-0.0417553084	-0.0474287255	0.0478045198	-0.0004543018	-0.1048541094	0.1596423155	0.0311770323	-0.0345370673	-0.0446239005	-0.0887754414	-0.0210069951	-0.0298904775	0.042300396	0.0098073607	0.0166908504	-0.0123813798	0.0076911049	-0.1262905053	0.2486620237	0.1068506835	0.0212816684	0.1492739499	-0.0056551283	-0.0933072189	-0.1298756348	0.0499136298	-0.1467759245	0.0820561181	-0.1279934544	-0.011255578	0.1650541913	0.0157875918	-0.0892023932	0.0097951724	-0.0368408959	0.0808396332	0.0819740196	-0.0441617823	0.0698821781	-0.106835314	0.0287221876	0.0353183369	0.0058066429	-0.0331382794	0.1432925017	-0.0047380817	-0.1167355747	-0.0353599253	-0.0120727691	0.1397436176	-0.0056786862	0.0079836672	-0.0267787198	0.0883548514	0.0688934688	0.0439859111	-0.0870725474	0.0275593416	0.1314260846	0.0368442614	0.1043855146	-0.045823464	0.0945488573	-0.0395208233	0.0689619538	-0.0805864313	0.0935755638	-0.0455070604	0.0376682665	0.0574571724	0.116611176	0.1141243849	0.1100189415	0.0017999	0.0224876	0.00050569215376	3.2396400099999995e-06	-0.0713077	-0.0086824999999999	0.00508478807929	7.538580624999992e-05	0.0186634	-0.0017349	0.00034832249956	3.009878010000004e-06	-0.00208375	-1.6500000000001756e-06	2.72250000000058e-12	4.342014062500001e-06	0.00118635	-0.0002107899999999	4.4432424099999995e-08	1.4074263225000002e-06	0.00105059	-6.955000000000004e-05	1.1037393480999998e-06	4.8372025000000056e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8210.41279923834	-12.99870654166807	168.9663717564043	67410878.33389676	7501.661674134735	-38.92180892598117	56274927.87318196	1514.907210070587	5812.6046286478895	2.7617437398657785	7.627228484687817	33786372.56897887	5810.368281202536	3216.6835363236064	1.661542	69.35817	0.0345413399999999	0.0191786	-0.0752742239	-0.1030818503	0.0771942235	-0.0502958791	-0.1632659934	0.0118834541	0.0660531858	-0.0458955167	0.0219098141	-0.0808729997	0.0710269419	0.0477126453	-0.0664130883	0.0221088479	-0.0244276456	0.028001514	-0.1134417771	-0.1190325529	-0.0558001836	0.0395654921	0.0094684965	-0.0643407365	-0.0247400754	0.0359869081	0.0457178901	0.1063503655	0.0485697666	-0.0147254164	0.0016747161	-0.136141123	-0.1851735153	0.0093072309	0.0668171269	-0.0923862721	-0.2483759092	-0.0557662947	-0.0891871663	-0.0217067459	-0.0481150696	-0.0544577131	-0.1205925958	-0.0120352153	0.0885744873	-0.0119539126	0.0202960573	0.0493673606	-0.1185691679	-0.1031383677	0.165103029	-0.1798074854	0.068381911	0.0119310203	-0.0755013545	-0.0896516037	0.0198739286	0.180802181	0.0523284619	0.007416003	0.0233611524	-0.0347180155	-0.0160423812	-0.0309469756	-0.089420189	-0.0842463626	-0.0819384277	-0.0840176526	0.0327983304	0.0697644324	-0.0034728517	0.0310222678	0.0166129445	-0.1128624179	-0.1074446876	-0.0618739435	0.0478014635	-0.0137010585	-0.0546650168	-0.0064397338	0.0320750038	0.0873183204	0.1024897349	0.0570065357	0.0126234881	-0.0049986952	-0.0937593555	-0.1790649541	0.0129549849	-0.1072840437	-0.1891888899	-0.1838433929	-0.0633626848	-0.0586604199	0.0175098332	-0.0631837654	0.0133332409	-0.1514559244	0.0344424331	-0.0858817081	-0.0296453526	0.0321360345	0.0318443322	-0.1735887403	0.0227375511	0.0316325611	-0.1507697945	-0.0815642729	0.0555161077	0.1436302976	-0.1172793498	0.1248773705	0.0795480026	0.0732967506	0.0011130664	0.0150432067	0.0426362802	0.0586804562	-0.1355249387	-0.0456682871	-0.1096688743	-0.0416602306	0.0186223604	-0.0701100092	-0.0033600987	0.1132875574	-0.0481040316	0.0009721967	0.0733889402	0.1001481147	-7.2899e-06	-0.0272146769	0.0473771826	0.0592246461	0.0808317125	-0.0236211922	-0.1056970983	-0.0822294798	0.016113707	-0.1519434103	0.0195425123	-0.0319989959	0.0340215466	0.114797069	0.1162813282	0.1128162031	0.1071172793	0.00393322	0.00213332	4.551054222400001e-06	1.54702195684e-05	-0.0834282999999999	-0.0121205999999998	0.0069602812408899	0.0001469089443599	0.00446048	-0.01420292	1.98958818304e-05	0.0002017229365264	-0.00213141	-4.765999999999972e-05	2.271475599999973e-09	4.542908588099999e-06	0.00113196	-5.439000000000008e-05	2.958272100000009e-09	1.2813334416e-06	0.00107023	1.9640000000000025e-05	1.1453922528999995e-06	3.857296000000009e-10	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
